book,episode,plant_index,fact,plant_in_act,payoff_in_act,bridging_language,plant_landed,plant_keyword_hits,payoff_class,payoff_overlap,payoff_common_tokens,best_matching_sentence,arc_plan_path,spoken_script_path
return-of-a-king-the-battle-for-afghanistan,return-of-a-king-the-battle-for-afghanistan-episode-4,8,"Pottinger, Broadfoot, Mackenzie, and Rawlinson all warn that the country is near explosion.",5,6,This is exactly the rising they had been describing in letters no one wanted to believe.,True,7/8,weak,0.167,1,"Then the storming of Ghazni descended into desperate, chaotic fighting, and at last the British camp received the news it had wanted: Dost Mohammad was in flight.",.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-4/spoken_script.json
return-of-a-king-the-battle-for-afghanistan,return-of-a-king-the-battle-for-afghanistan-episode-4,9,Macnaghten treats the subsidy cuts as a routine economy measure.,5,5,"What Macnaghten thought was bookkeeping, the chiefs experienced as a broken bargain.",True,3/7,weak,0.286,2,Macnaghten wrote with striking calm that the tribes had broken out at the most convenient possible moment.,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-4/spoken_script.json
return-of-a-king-the-battle-for-afghanistan,return-of-a-king-the-battle-for-afghanistan-episode-5,1,Shah Shuja's warning: 'hold your ground and they cannot hurt you; abandon it and you are dead men.',1,3,Remember Shuja's warning at the gates of Kabul: abandon this ground and you are dead men. Now the army is entering the pass.,True,9/10,semantic,0.727,8,Remember Shuja's warning at the gates of Kabul: abandon this ground and you are dead men.,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-5/spoken_script.json
return-of-a-king-the-battle-for-afghanistan,return-of-a-king-the-battle-for-afghanistan-episode-5,2,Lady Sale's haunted line from Campbell: the snow would be their 'winding sheet.',1,3,The phrase Lady Sale borrowed before the march no longer sounds literary now. The snow really is becoming their winding sheet.,True,6/8,semantic,0.538,7,The phrase Lady Sale had borrowed before the march no longer sounded literary now.,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-5/spoken_script.json
return-of-a-king-the-battle-for-afghanistan,return-of-a-king-the-battle-for-afghanistan-episode-5,3,Mohan Lal's repeated intelligence that the retreat would end in massacre.,1,4,This is the massacre Mohan Lal kept trying to name before a single bugle sounded.,True,5/6,exact,1.0,8,This is the massacre Mohan Lal kept trying to name before a single bugle sounded.,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-5/spoken_script.json
return-of-a-king-the-battle-for-afghanistan,return-of-a-king-the-battle-for-afghanistan-episode-5,4,The promise of Afghan escort and safe passage.,2,3,"The escort that never appeared is now replaced by something else: hostages, negotiations, and fire from the heights.",True,4/5,semantic,1.0,10,"The escort that never appeared was now replaced by something else: hostages, negotiations, and fire from the heights.",.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-5/spoken_script.json
return-of-a-king-the-battle-for-afghanistan,return-of-a-king-the-battle-for-afghanistan-episode-5,5,Nawab Zaman Khan first appears as the messenger whose request to halt helps doom the first day.,2,7,That Barakzai name has been in the story since the first fatal pause outside Kabul. Now it returns in the family grievance that helps kill the king.,True,6/11,semantic,0.6,9,But that Barakzai name had been in the story since the first fatal pause outside Kabul.,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-5/spoken_script.json
return-of-a-king-the-battle-for-afghanistan,return-of-a-king-the-battle-for-afghanistan-episode-5,6,Shuja's public favor toward Aminullah Khan Logari.,5,7,The favor Shuja showed Aminullah did not disappear into court ceremony. It curdled into resentment on the road below the Bala Hisar.,True,7/7,semantic,0.462,6,The favour Shuja showed Aminullah did not disappear into court ceremony.,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-5/spoken_script.json
return-of-a-king-the-battle-for-afghanistan,return-of-a-king-the-battle-for-afghanistan-episode-5,7,"Pollock is introduced as 'precise, sensible, and doggedly efficient,' not romantic.",5,7,"While Kabul kills kings in the dark, the man chosen for the response is exactly what the British now think they need: not brilliance, but dogged advance.",True,5/7,semantic,0.769,10,"While Kabul killed kings in the dark, the man chosen for the response was exactly what the British now thought they needed: not brilliance, but dogged advance.",.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-5/spoken_script.json
return-of-a-king-the-battle-for-afghanistan,return-of-a-king-the-battle-for-afghanistan-episode-6,1,The false report that Pollock had been defeated in the Khyber,1,1,"The guns outside Jalalabad had seemed to announce another British catastrophe. Nine days later, they were escorting Pollock in to ""Lang a'Coming.""",True,5/5,semantic,0.533,8,The guns outside Jalalabad had seemed to announce another British catastrophe.,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-6/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-6/spoken_script.json
return-of-a-king-the-battle-for-afghanistan,return-of-a-king-the-battle-for-afghanistan-episode-6,2,"General Sale's vow that if Lady Sale were tortured before the walls, he would turn every gun on her rather than surrender",2,4,Remember Sale's impossible vow in Jalalabad. Now the woman he feared seeing as a victim is riding back into Kabul having helped save herself.,True,9/10,weak,0.267,4,Remember Sale's impossible vow in Jalalabad.,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-6/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-6/spoken_script.json
return-of-a-king-the-battle-for-afghanistan,return-of-a-king-the-battle-for-afghanistan-episode-6,3,Akbar Khan as both courteous and dangerous,2,3,This was the same Akbar who could charm prisoners at dinner—and threaten to send them north to the slave markets.,True,3/4,semantic,0.545,6,He was also the man who could threaten to send them north to the slave markets.,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-6/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-6/spoken_script.json
return-of-a-king-the-battle-for-afghanistan,return-of-a-king-the-battle-for-afghanistan-episode-6,4,Pottinger's warning that a rescue deal should not save only Europeans while Indian soldiers and camp followers were left behind,3,5,"Pottinger had warned against seeing only the obvious captives. Back in Kabul, the British finally start finding the other survivors—sepoys, camp followers, the maimed and enslaved.",True,10/12,semantic,0.368,7,"Back in Kabul, the British finally started finding the other survivors.",.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-6/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-6/spoken_script.json
return-of-a-king-the-battle-for-afghanistan,return-of-a-king-the-battle-for-afghanistan-episode-6,5,"Ellenborough's order to leave ""decisive proofs of British power""",2,5,"Those ""decisive proofs"" arrived not as policy but as smoke: the Char Chatta blasted, Kabul burning, the Hindu quarter abandoned to plunder.",True,7/7,semantic,0.4,6,Those decisive proofs of British power arrived not as policy but as smoke.,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-6/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-6/spoken_script.json
return-of-a-king-the-battle-for-afghanistan,return-of-a-king-the-battle-for-afghanistan-episode-6,6,The so-called Somnath gates as imperial symbolism detached from reality,3,6,"The fake triumph of the Somnath gates reaches its perfect setting at Ferozepur—garlanded, saluted, and met mostly with indifference.",True,4/7,semantic,0.833,10,"The fake triumph of the Somnath gates reached its perfect setting there: garlanded, saluted, and met mostly with indifference.",.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-6/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-6/spoken_script.json
return-of-a-king-the-battle-for-afghanistan,return-of-a-king-the-battle-for-afghanistan-episode-6,7,Fatteh Jang as a temporary Sadozai figurehead,2,6,"The young prince briefly restored under the Union Jack ends where the whole Sadozai project was heading: abdication, exile, and irrelevance.",True,4/5,semantic,0.929,13,"The young prince briefly restored under the Union Jack ended where the whole Sadozai project was heading: abdication, exile, and irrelevance.",.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-6/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-6/spoken_script.json
return-of-a-king-the-battle-for-afghanistan,return-of-a-king-the-battle-for-afghanistan-episode-6,8,Macnaghten's body having been displayed in the Char Chatta,5,5,It was because of that memory—Macnaghten's body in the bazaar—that Pollock chose one of Central Asia's great commercial spaces for demolition.,True,5/6,exact,1.0,13,"It was because of that memory, Macnaghten's body in the bazaar, that Pollock chose one of Central Asia's great commercial spaces for demolition.",.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-6/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/return-of-a-king-the-battle-for-afghanistan/return-of-a-king-the-battle-for-afghanistan-episode-6/spoken_script.json
the-anarchy-the-east-india-company-corporate-violence-and-the-pillage-of-an-empire,episode-1,1,"The Company is chartered as a ""single corporate body"" with monopoly rights and the ability to outlive any investor.",2,6,"Remember that Tudor legal fiction—a single corporate body. By Bengal in 1756, it is acting less like a syndicate of merchants than a government.",True,9/10,semantic,0.538,7,"Remember that Tudor legal fiction, a single corporate body.",.podcast_agent/runs/final/the-anarchy-the-east-india-company-corporate-violence-and-the-pillage-of-an-empire/episode-1/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-anarchy-the-east-india-company-corporate-violence-and-the-pillage-of-an-empire/episode-1/spoken_script.json
the-anarchy-the-east-india-company-corporate-violence-and-the-pillage-of-an-empire,episode-1,2,"Roe's rule that in India ""war and trade did not mix.""",3,5,Remember Roe's warning from Jahangir's court: war and trade did not mix. The companies are about to prove the opposite.,True,4/4,semantic,0.5,5,Remember Roe’s warning from Jahangir’s court.,.podcast_agent/runs/final/the-anarchy-the-east-india-company-corporate-violence-and-the-pillage-of-an-empire/episode-1/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-anarchy-the-east-india-company-corporate-violence-and-the-pillage-of-an-empire/episode-1/spoken_script.json
